Time,Time Code,Country Name,Country Code,"Adjusted net attendance rate, one year before the official primary entry age, both sexes (%) [UIS.NARA.AGM1]","Adjusted net attendance rate, one year before the official primary entry age, female (%) [UIS.NARA.AGM1.F]","Adjusted net attendance rate, one year before the official primary entry age, male (%) [UIS.NARA.AGM1.M]","Adjusted net attendance rate, one year before the official primary entry age, rural, both sexes (%) [UIS.NARA.AGM1.RUR]","Adjusted net attendance rate, one year before the official primary entry age, urban, both sexes (%) [UIS.NARA.AGM1.URB]",Capital expenditure as % of total expenditure in lower secondary public institutions (%) [UIS.XSPENDP.2.FDPUB.FNCAP],Capital expenditure as % of total expenditure in post-secondary non-tertiary public institutions (%) [UIS.XSPENDP.4.FDPUB.FNCAP],Capital expenditure as % of total expenditure in pre-primary public institutions (%) [UIS.XSPENDP.0.FDPUB.FNCAP],Capital expenditure as % of total expenditure in primary public institutions (%) [UIS.XSPENDP.1.FDPUB.FNCAP],Capital expenditure as % of total expenditure in public institutions (%) [UIS.XSPENDP.FDPUB.FNCAP],Capital expenditure as % of total expenditure in secondary public institutions (%) [UIS.XSPENDP.23.FDPUB.FNCAP],Capital expenditure as % of total expenditure in tertiary public institutions (%) [UIS.XSPENDP.56.FDPUB.FNCAP],Capital expenditure as % of total expenditure in upper-secondary public institutions (%) [UIS.XSPENDP.3.FDPUB.FNCAP],"Completion rate, lower secondary education, both sexes (%) [UIS.CR.2]","Completion rate, primary education, both sexes (%) [UIS.CR.1]","Completion rate, upper secondary education, fourth quintile, both sexes (%) [UIS.CR.3.Q4]"
2055,YR2055,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Global Partnership for Education,FTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Lending category not classified,LNX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Mayotte,MYT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Netherlands Antilles,ANT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Tokelau,TKL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Turkey,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,World,WLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2055,YR2055,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2060,YR2060,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
